"siteName","stateCode","siteVisitName","latitude_Degree","longitude_Degree","siteVisitStartDate","unique_species_count","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"WAAPIL0028","WA",20160803,-22.67655,119.8401,2016-08-03 16:38:16,16,274.559,22.7063,43.5682,6.01825,25.515,"DRY",7.65,0.885,"Clay loam sandy& Loamy sand"
"WAAPIL0028","WA",20210627,-22.67655,119.8401,2021-06-27,30,274.559,22.7063,43.5682,6.01825,25.515,"WET",7.61666666666667,1.00233333333333,"Clayey sand& Medium clay"
"WAAPIL0029","WA",20160804,-22.66194,119.9177,2016-08-04 13:31:31,32,273.369,22.7161,43.5541,5.93542,25.4851,"DRY",7.96666666666667,0.166666666666667,"Clay loam sandy& Loam& Silty loam"
"WAAPIL0029","WA",20210627,-22.66194,119.9177,2021-06-27 09:30:00,43,273.369,22.7161,43.5541,5.93542,25.4851,"WET",8.38333333333333,0.0965,"Medium clay"
"WAAPIL0030","WA",20160805,-23.31474,119.6325,2016-08-05 13:30:18,21,297.046,22.5017,42.1381,4.65063,24.1046,"DRY",7.76666666666667,0.0833333333333333,"Medium clay"
"WAAPIL0031","WA",20160806,-23.14605,119.2653,2016-08-06 01:30:00,20,316.584,22.4061,41.4263,5.01131,23.7615,"DRY",6.3,0.05,"Sandy loam"
"WAAPIL0032","WA",20160806,-23.18566,119.2379,2016-08-06 15:46:00,24,313.046,22.4119,41.5099,5.00035,23.8073,"DRY",4.9,0.04,"Sandy clay loam& Sandy loam"
"WAAPIL0033","WA",20160807,-23.21401,119.2024,2016-08-07 12:41:50,29,317.39,22.3995,41.4509,4.94847,23.7468,"DRY",6.1,0.03,"Silty loam"
"WAAPIL0034","WA",20160809,-23.30199,120.2171,2016-08-09 11:52:39,21,255.258,22.6652,42.9655,4.74686,24.4929,"WET",6.3,0.03,"Sand"
"WAAPIL0035","WA",20160809,-23.36597,120.3442,2016-08-09 17:21:55,23,258.163,22.6606,42.9027,4.63053,24.3488,"WET",6.13333333333333,0.02,"Clayey sand"
"WAASWA0001","WA",20160902,-32.34425,115.9024,2016-09-02 13:14:17,46,837.513,18.9898,35.7003,5.71235,18.3829,"WET",5.4,0,"Sand"
"WAASWA0002","WA",20160903,-32.33516,115.9072,2016-09-03 12:44:02,37,836.78,18.9982,35.7403,5.72395,18.4123,"WET",5.83333333333333,0.0833333333333333,"Sand"
"WAASWA0003","WA",20160904,-32.33732,115.9136,2016-09-04 11:23:05,29,841.036,18.9983,35.7948,5.69368,18.4168,"WET",6.3,0.05,"Loam& Silty loam"
"WAASWA0004","WA",20160929,-31.37549,115.7135,2016-09-29 12:30:46,49,706.982,19.7523,36.2405,5.27468,18.5712,"WET",5.9,0.0933333333333333,"Sand"
"WAAVIB0001","WA",20160605,-15.57866,128.3671,2016-06-05 11:33:45,11,780.114,22.7554,41.443,12.5616,28.8731,"DRY",7.825,0.0125,"Clay loam& Light clay& Light medium clay& Medium heavy clay"
"WAAVIB0001","WA",20210528,-15.57866,128.3671,2021-05-28,16,780.114,22.7554,41.443,12.5616,28.8731,"DRY",7.31666666666667,0.490833333333333,"Medium clay"
"WAAVIB0002","WA",20160606,-15.71981,128.2716,2016-06-06 09:46:46,31,793.33,22.7178,41.498,12.2127,28.5758,"DRY",4.6,0,"Sand"
"WAAVIB0002","WA",20210528,-15.71981,128.2716,2021-05-28,28,793.33,22.7178,41.498,12.2127,28.5758,"DRY",5.56666666666667,0.0233333333333333,"Clayey sand"
"WAAVIB0003","WA",20160607,-16.00626,128.0233,2016-06-07 14:27:15,48,850.204,22.6565,41.4837,11.4439,28.1038,"DRY",5.65,0.095,"Loamy sand& Sand"
"WAAVIB0003","WA",20210529,-16.00626,128.0233,2021-05-29,50,850.204,22.6565,41.4837,11.4439,28.1038,"DRY",5.975,0.0085,"Clayey sand"
"WAAVIB0004","WA",20160608,-15.81961,128.0979,2016-06-08 09:38:02,68,882.666,22.5771,40.8844,11.5421,27.795,"DRY",5.85,0.095,"Loamy sand"
"WAAYAL0001","WA",20190728,-26.14625,113.1591,2019-07-28 15:39:18,37,256.378,22.1694,34.8444,11.4683,22.1685,"WET",9.5,0.248,"Sand"
"WAAYAL0002","WA",20190729,-26.25206,113.298,2019-07-29 11:26:45,26,258.289,22.2032,37.6519,8.86103,22.0876,"WET",10.0714285714286,0.0862857142857143,"Sand"
"WAAYAL0003","WA",20190729,-26.26417,113.3194,2019-07-29 15:36:54,45,256.399,22.2021,37.4968,8.57261,21.8961,"WET",9.325,0.089,"Sand"
"WAAYAL0004","WA",20190730,-26.25462,113.3013,2019-07-30 11:45:44,27,256.474,22.2046,37.634,8.78854,22.043,"WET",9.8,0.119,"Sand"
"WAAYAL0005","WA",20190730,-26.38998,113.3111,2019-07-30 17:03:55,46,271.148,22.1646,36.738,9.34273,21.9492,"WET",9.3,0.22675,"Sand"
"WAAYAL0006","WA",20190826,-29.44682,116.9989,2019-08-26 14:22:21,50,288.6,21.2291,39.691,4.10232,20.1754,"DRY",5.1,0.024,"Clayey sand"
"WAAYAL0007","WA",20190826,-29.50691,116.9524,2019-08-26 18:07:51,42,289.546,21.2143,39.8476,4.24689,20.2999,"DRY",6.72,6.502,"Clay loam"
"WAAYAL0008","WA",20190827,-29.48227,117.0302,2019-08-27 10:20:31,34,292.325,21.2085,39.7539,4.11772,20.2017,"DRY",5.175,0.42575,"Loam"
"WAGCOO0001","WA",20121008,-30.43613,120.6429,2012-10-08,22,269.996,20.4581,37.6296,2.76982,18.554,"DRY",6.1,0.365,NA
"WAGCOO0002","WA",20121009,-30.35099,120.6427,2012-10-09,33,267.451,20.5039,37.7187,2.79558,18.6482,"DRY",NA,NA,NA
"WAGCOO0004","WA",20121010,-30.46526,120.8061,2012-10-10,32,247.074,20.5086,37.9659,3.11913,18.9857,"DRY",NA,NA,NA
